game_id,date,home_team,visitor_team,home_game_number,home_result,home_streak,home_home_streak,home_away_streak,home_offensive_rating,home_defensive_rating,home_ts_percent,home_assist_percent,home_steal_percent,home_rebound_percent,home_turnover_percent,visitor_game_number,visitor_result,visitor_streak,visitor_home_streak,visitor_away_streak,visitor_offensive_rating,visitor_defensive_rating,visitor_ts_percent,visitor_assist_percent,visitor_steal_percent,visitor_rebound_percent,visitor_turnover_percent,home_last_10,visitor_last_10,home_wins_percent,visitor_wins_percent,wins_percent_diff,offensive_rating_diff,defensive_rating_diff,net_rating_diff,home_estimated_points,visitor_estimated_points,estimated_point_diff,ts_percent_diff,turnover_percent_diff,assist_percent_diff,steal_percent_diff,rebound_percent_diff,home_streak_extreme,visitor_streak_extreme,streak_extreme_diff,streak_diff,home_quality,visitor_quality,home_much_better,visitor_much_better,teams_evenly_matched,target
202410270GSW,2024-10-27 12:30:00+00:00,GSW,LAC,4,L,2,0,2,126.3,89.8,62.1,73.9,13.2,57.4,13.3,5,W,1,-3,1,108.9,107.6,56.699999999999996,69.7,6.2,54.5,16.5,2-0,1-1,1.0,0.5,0.5,17.39999999999999,17.799999999999997,35.19999999999999,116.94999999999999,99.35,17.599999999999994,5.400000000000006,3.1999999999999993,4.200000000000003,6.999999999999999,2.8999999999999986,0,0,0,1,Muy Fuerte,Promedio,1,0,0,0
202410280ORL,2024-10-28 11:00:00+00:00,ORL,IND,5,W,-1,2,-1,114.9,107.3,58.5,65.6,9.3,53.0,13.5,6,L,-2,-1,-1,108.23,116.17,57.4,72.1,8.6,44.9,15.1,2-1,1-2,0.6666666666666666,0.3333333333333333,0.3333333333333333,6.670000000000002,8.870000000000005,15.540000000000006,115.535,107.765,7.769999999999996,1.1000000000000014,1.5999999999999996,-6.5,0.7000000000000011,8.100000000000001,0,0,0,1,Muy Fuerte,Muy Débil,1,0,0,1
202410280NYK,2024-10-28 11:30:00+00:00,NYK,CLE,5,L,1,3,-1,125.1,124.9,63.9,44.9,3.7,51.2,11.7,6,W,3,1,2,126.13,106.03,65.3,60.3,11.8,49.3,12.8,1-1,3-0,0.5,1.0,-0.5,-1.0300000000000011,-18.870000000000005,-19.900000000000006,115.565,125.515,-9.950000000000003,-1.3999999999999986,1.1000000000000014,-15.399999999999999,-8.100000000000001,1.9000000000000057,0,0,0,-2,Promedio,Muy Fuerte,0,1,0,0
202410280MIA,2024-10-28 11:30:00+00:00,MIA,DET,3,W,1,-1,1,108.55,114.35,54.6,78.8,6.7,45.0,11.4,6,L,-4,-2,-2,110.77,118.83,57.3,62.2,4.4,51.9,15.1,1-1,0-3,0.5,0.0,0.5,-2.219999999999999,4.480000000000004,2.260000000000005,113.69,112.56,1.1299999999999955,-2.6999999999999957,3.6999999999999993,16.599999999999994,2.3,-6.899999999999999,0,0,0,5,Promedio,Muy Débil,1,0,0,1
202410280TOR,2024-10-28 11:30:00+00:00,TOR,DEN,6,L,-1,1,-3,107.5,118.6,55.400000000000006,70.5,9.3,56.7,18.4,5,W,-2,-2,1,98.7,108.8,47.599999999999994,70.0,12.4,49.8,11.3,1-2,0-2,0.3333333333333333,0.0,0.3333333333333333,8.799999999999997,-9.799999999999997,-1.0,108.15,108.65,-0.5,7.800000000000011,-7.099999999999998,0.5,-3.0999999999999996,6.900000000000006,0,0,0,1,Muy Débil,Muy Débil,1,0,0,0
202410280BOS,2024-10-28 11:30:00+00:00,BOS,MIL,6,W,5,3,2,131.03,113.93,62.3,56.3,7.9,51.6,8.3,5,L,-2,-1,-1,114.43,117.27,61.0,58.5,5.3,48.9,14.2,3-0,1-2,1.0,0.3333333333333333,0.6666666666666667,16.599999999999994,3.339999999999989,19.939999999999984,124.15,114.18,9.969999999999999,1.2999999999999972,5.899999999999999,-2.200000000000003,2.6000000000000005,2.700000000000003,0,0,0,7,Muy Fuerte,Muy Débil,1,0,0,1
202410280ATL,2024-10-28 11:30:00+00:00,ATL,WAS,4,L,-1,2,-1,113.9,118.9,57.99999999999999,65.0,9.8,48.5,14.2,5,W,-4,-3,-1,105.15,124.0,51.2,66.8,7.2,46.9,12.3,2-1,0-2,0.6666666666666666,0.0,0.6666666666666666,8.75,5.099999999999994,13.849999999999994,118.95,112.025,6.924999999999997,6.79999999999999,-1.8999999999999986,-1.7999999999999972,2.6000000000000005,1.6000000000000014,0,0,0,3,Muy Fuerte,Muy Débil,1,0,0,0
202410280MEM,2024-10-28 12:00:00+00:00,MEM,CHI,4,L,1,1,-1,113.37,114.83,58.199999999999996,70.3,7.9,45.5,13.9,5,W,-1,-1,1,103.27,109.07,55.50000000000001,66.3,6.1,51.8,15.6,2-1,1-2,0.6666666666666666,0.3333333333333333,0.3333333333333333,10.100000000000009,-5.760000000000005,4.340000000000003,111.22,109.05,2.1700000000000017,2.6999999999999886,1.6999999999999993,4.0,1.8000000000000007,-6.299999999999997,0,0,0,2,Muy Fuerte,Muy Débil,1,0,0,0
202410280SAS,2024-10-28 12:00:00+00:00,SAS,HOU,5,L,1,3,-1,109.0,112.9,58.099999999999994,68.0,6.0,55.0,16.0,6,W,-1,1,-1,111.77,108.3,51.9,50.6,9.3,48.1,10.3,1-1,1-2,0.5,0.3333333333333333,0.16666666666666669,-2.769999999999996,-4.6000000000000085,-7.3700000000000045,108.65,112.33500000000001,-3.6850000000000023,6.199999999999996,-5.699999999999999,17.4,-3.3000000000000007,6.899999999999999,0,0,0,2,Promedio,Muy Débil,0,0,0,0
202410280DAL,2024-10-28 12:30:00+00:00,DAL,UTA,3,W,-1,1,-1,111.85,112.7,52.0,61.9,7.6,49.2,8.2,5,L,-3,-2,-1,101.25,121.9,50.4,57.3,7.2,48.6,15.8,1-1,0-2,0.5,0.0,0.5,10.599999999999994,9.200000000000003,19.799999999999997,116.875,106.975,9.900000000000006,1.6000000000000014,7.600000000000001,4.600000000000001,0.39999999999999947,0.6000000000000014,0,0,0,2,Promedio,Muy Débil,1,0,0,1
202410280PHO,2024-10-28 14:00:00+00:00,PHX,LAL,6,W,1,1,-1,113.47,110.8,62.1,73.8,7.3,47.9,15.1,6,L,5,3,2,121.23,115.13,60.8,67.2,8.4,53.3,11.4,2-1,3-0,0.6666666666666666,1.0,-0.33333333333333337,-7.760000000000005,4.329999999999998,-3.430000000000007,114.3,116.015,-1.7150000000000034,1.3000000000000043,-3.6999999999999993,6.599999999999994,-1.1000000000000005,-5.399999999999999,0,0,0,-4,Muy Fuerte,Muy Fuerte,0,1,0,1
202410280SAC,2024-10-28 14:00:00+00:00,SAC,POR,4,W,-3,-1,-2,116.85,119.7,61.5,63.2,9.2,44.5,10.4,6,L,1,1,-1,109.07,113.3,53.300000000000004,62.2,8.5,50.4,14.8,0-2,1-2,0.0,0.3333333333333333,-0.3333333333333333,7.780000000000001,-6.400000000000006,1.3799999999999955,115.07499999999999,114.38499999999999,0.6899999999999977,8.199999999999996,4.4,1.0,0.6999999999999993,-5.899999999999999,0,0,0,-4,Muy Débil,Muy Débil,0,1,0,1
202410290MIN,2024-10-29 11:30:00+00:00,MIN,DAL,6,L,2,1,1,112.03,110.13,58.4,60.5,5.4,50.0,13.9,4,W,1,2,-1,110.97,108.9,52.6,62.2,8.0,49.5,9.5,2-1,2-1,0.6666666666666666,0.6666666666666666,0.0,1.0600000000000023,-1.2299999999999898,-0.1699999999999875,110.465,110.55,-0.08499999999999375,5.799999999999997,-4.4,-1.7000000000000028,-2.5999999999999996,0.5,0,0,0,1,Muy Fuerte,Muy Fuerte,0,0,1,0
202410290BRK,2024-10-29 11:30:00+00:00,BKN,DEN,6,L,1,1,-4,110.83,112.77,56.2,58.1,8.0,49.9,14.5,6,W,1,-2,2,104.3,110.43,51.1,67.2,10.1,49.5,11.8,1-2,1-2,0.3333333333333333,0.3333333333333333,0.0,6.530000000000001,-2.339999999999989,4.190000000000012,110.63,108.535,2.094999999999999,5.100000000000001,-2.6999999999999993,-9.100000000000001,-2.0999999999999996,0.3999999999999986,0,0,0,0,Muy Débil,Muy Débil,0,0,1,0
202410290UTA,2024-10-29 13:00:00+00:00,UTA,SAC,6,L,-4,-2,-2,101.27,117.67,49.8,61.7,7.2,49.1,14.7,5,W,1,1,-2,115.7,113.17,61.1,64.7,8.8,45.2,11.9,0-3,1-2,0.0,0.3333333333333333,-0.3333333333333333,-14.430000000000007,-4.5,-18.930000000000007,107.22,116.685,-9.465000000000003,-11.300000000000004,-2.799999999999999,-3.0,-1.6000000000000005,3.8999999999999986,0,0,0,-5,Muy Débil,Muy Débil,0,1,0,0
202410290GSW,2024-10-29 14:00:00+00:00,GSW,NOP,5,W,-1,-1,2,118.17,96.47,59.199999999999996,65.9,12.1,54.7,14.8,6,L,-1,2,-1,107.7,110.97,54.300000000000004,65.7,11.6,46.1,12.4,2-1,2-1,0.6666666666666666,0.6666666666666666,0.0,10.469999999999999,14.5,24.97,114.57,102.08500000000001,12.484999999999985,4.8999999999999915,-2.4000000000000004,0.20000000000000284,0.5,8.600000000000001,0,0,0,0,Muy Fuerte,Muy Fuerte,0,0,1,1
202410300CHO,2024-10-30 11:00:00+00:00,CHA,TOR,6,W,-2,-1,-1,113.47,116.1,55.400000000000006,54.5,6.4,55.3,15.4,7,L,-2,-1,-3,109.05,117.83,54.800000000000004,68.2,8.6,55.3,16.6,1-2,1-3,0.3333333333333333,0.25,0.08333333333333331,4.420000000000002,1.730000000000004,6.150000000000006,115.65,112.57499999999999,3.075000000000017,0.6000000000000014,1.200000000000001,-13.700000000000003,-2.1999999999999993,0.0,0,0,0,0,Muy Débil,Muy Débil,0,0,1,1
202410300CLE,2024-10-30 11:00:00+00:00,CLE,LAL,7,W,4,1,3,123.15,106.5,63.800000000000004,58.7,11.4,49.1,12.8,7,L,-1,3,-1,117.8,114.25,58.5,66.4,7.5,52.5,11.2,4-0,3-1,1.0,0.75,0.25,5.3500000000000085,7.75,13.100000000000009,118.7,112.15,6.549999999999997,5.300000000000004,-1.6000000000000014,-7.700000000000003,3.9000000000000004,-3.3999999999999986,0,0,0,5,Muy Fuerte,Muy Fuerte,1,0,0,1
202410300IND,2024-10-30 11:00:00+00:00,IND,BOS,7,W,-3,-1,-2,110.2,117.15,57.3,69.3,8.2,45.9,14.2,7,L,6,4,2,127.15,111.67,62.3,56.1,7.2,50.5,9.4,1-3,4-0,0.25,1.0,-0.75,-16.950000000000003,-5.480000000000004,-22.430000000000007,110.935,122.15,-11.215000000000003,-5.0,-4.799999999999999,13.199999999999996,0.9999999999999991,-4.600000000000001,0,1,-1,-9,Muy Débil,Muy Fuerte,0,1,0,1
202410300WAS,2024-10-30 11:00:00+00:00,WAS,ATL,6,W,1,-3,1,108.33,120.27,54.1,64.0,7.0,48.7,13.3,5,L,-2,-1,-1,113.62,117.85,58.9,69.2,10.2,48.3,14.2,1-2,2-2,0.3333333333333333,0.5,-0.16666666666666669,-5.290000000000006,-2.4200000000000017,-7.710000000000008,113.09,116.945,-3.8549999999999898,-4.799999999999997,0.8999999999999986,-5.200000000000003,-3.1999999999999993,0.4000000000000057,0,0,0,3,Muy Débil,Promedio,0,0,0,1
202410300PHI,2024-10-30 11:00:00+00:00,PHI,DET,6,L,1,-1,1,108.47,114.87,52.1,48.4,7.7,48.3,12.5,7,W,-5,-2,-3,108.95,117.1,55.400000000000006,56.6,4.9,52.7,15.0,1-2,0-4,0.3333333333333333,0.0,0.3333333333333333,-0.480000000000004,2.2299999999999898,1.7499999999999858,112.785,111.91,0.875,-3.3000000000000043,2.5,-8.200000000000003,2.8,-4.400000000000006,0,0,0,6,Muy Débil,Muy Débil,1,0,0,0
202410300MIA,2024-10-30 11:30:00+00:00,MIA,NYK,4,L,2,1,1,109.67,110.73,54.7,73.6,9.4,45.0,11.3,6,W,-1,-1,-1,119.37,121.33,60.3,48.2,5.2,51.2,12.5,2-1,1-2,0.6666666666666666,0.3333333333333333,0.3333333333333333,-9.700000000000003,10.599999999999994,0.8999999999999915,115.5,115.05000000000001,0.44999999999998863,-5.599999999999994,1.1999999999999993,25.39999999999999,4.2,-6.200000000000003,0,0,0,3,Muy Fuerte,Muy Débil,1,0,0,0
202410300MEM,2024-10-30 12:00:00+00:00,MEM,BKN,5,L,-1,-1,-1,114.38,116.2,56.89999999999999,70.8,7.1,47.7,12.4,7,W,-1,-1,-4,116.15,118.8,58.199999999999996,62.5,6.9,49.6,12.8,2-2,1-3,0.5,0.25,0.25,-1.7700000000000102,2.5999999999999943,0.8299999999999841,116.59,116.17500000000001,0.41499999999999204,-1.3000000000000043,0.40000000000000036,8.299999999999997,0.1999999999999993,-1.8999999999999986,0,0,0,0,Promedio,Muy Débil,1,0,0,0
202410300CHI,2024-10-30 12:00:00+00:00,CHI,ORL,6,W,1,-1,2,107.53,111.15,56.3,69.8,5.8,50.2,13.6,6,L,1,3,-1,116.2,109.5,58.8,65.9,8.8,52.5,13.4,2-2,3-1,0.5,0.75,-0.25,-8.670000000000002,-1.6500000000000057,-10.320000000000007,108.515,113.67500000000001,-5.160000000000011,-2.5,-0.1999999999999993,3.8999999999999915,-3.000000000000001,-2.299999999999997,0,0,0,0,Promedio,Muy Fuerte,0,1,0,1
202410300OKC,2024-10-30 13:30:00+00:00,OKC,SAS,5,W,4,2,2,109.2,90.8,53.1,53.1,11.6,47.0,8.9,6,L,-1,-1,-1,109.23,113.63,56.2,65.1,6.2,54.4,15.7,3-0,1-2,1.0,0.3333333333333333,0.6666666666666667,-0.030000000000001137,22.83,22.799999999999997,111.41499999999999,100.015,11.399999999999991,-3.1000000000000014,6.799999999999999,-11.999999999999993,5.3999999999999995,-7.399999999999999,0,0,0,5,Muy Fuerte,Muy Débil,1,0,0,1
202410300GSW,2024-10-30 14:00:00+00:00,GSW,NOP,6,W,1,1,2,120.5,99.6,59.5,67.9,12.9,52.0,12.9,7,L,-2,2,-2,108.03,115.1,56.39999999999999,63.6,9.8,48.7,14.8,3-1,2-2,0.75,0.5,0.25,12.469999999999999,15.5,27.97,117.8,103.815,13.985,3.1000000000000085,1.9000000000000004,4.300000000000004,3.0999999999999996,3.299999999999997,0,0,0,3,Muy Fuerte,Promedio,1,0,0,1
202410300LAC,2024-10-30 14:30:00+00:00,LAC,POR,6,L,2,-3,2,109.2,105.7,56.39999999999999,67.9,7.7,53.2,16.1,7,W,-1,1,-2,106.83,113.33,52.7,58.8,7.6,51.2,15.1,2-1,1-3,0.6666666666666666,0.25,0.41666666666666663,2.3700000000000045,7.6299999999999955,10.0,111.265,106.265,5.0,3.6999999999999886,-1.0000000000000018,9.100000000000009,0.10000000000000053,2.0,0,0,0,3,Muy Fuerte,Muy Débil,1,0,0,0
202410310MEM,2024-10-31 12:00:00+00:00,MEM,MIL,6,W,-2,-2,-1,112.78,116.84,56.8,70.9,7.5,48.7,13.7,6,L,-3,-1,-2,112.05,116.83,59.9,56.0,5.7,50.0,14.4,2-3,1-3,0.4,0.25,0.15000000000000002,0.730000000000004,-0.010000000000005116,0.7199999999999989,114.805,114.445,0.36000000000001364,-3.1000000000000014,0.7000000000000011,14.900000000000006,1.7999999999999998,-1.2999999999999972,0,0,0,1,Débil,Muy Débil,0,0,0,1
202410310DAL,2024-10-31 12:30:00+00:00,DAL,HOU,5,L,2,2,1,114.5,111.4,54.300000000000004,60.5,9.1,49.3,9.3,7,W,1,1,1,112.6,108.65,52.800000000000004,52.2,8.6,47.7,10.5,3-1,2-2,0.75,0.5,0.25,1.9000000000000057,-2.75,-0.8499999999999943,111.575,112.0,-0.42499999999999716,1.5,1.1999999999999993,8.299999999999997,0.5,1.5999999999999943,0,0,0,1,Muy Fuerte,Promedio,1,0,0,0
202410310UTA,2024-10-31 13:00:00+00:00,UTA,SAS,7,L,-5,-3,-2,100.33,116.92,50.0,63.4,7.2,48.4,14.8,7,W,-2,-1,-2,105.45,111.78,55.00000000000001,64.6,6.2,55.1,16.6,0-4,1-3,0.0,0.25,-0.25,-5.1200000000000045,-5.140000000000001,-10.260000000000005,106.055,111.185,-5.1299999999999955,-5.000000000000007,1.8000000000000007,-1.1999999999999957,1.0,-6.700000000000003,0,0,0,-3,Muy Débil,Muy Débil,0,1,0,0
202410310LAC,2024-10-31 14:30:00+00:00,LAC,PHX,7,L,-1,-4,2,109.08,106.72,55.7,66.8,8.4,52.6,15.2,7,W,2,2,-1,113.0,109.97,60.8,68.5,7.3,48.4,13.9,2-2,3-1,0.5,0.75,-0.25,-3.9200000000000017,3.25,-0.6700000000000017,109.525,109.86,-0.33499999999999375,-5.099999999999994,-1.299999999999999,-1.7000000000000028,1.1000000000000005,4.200000000000003,0,0,0,-3,Promedio,Muy Fuerte,0,1,0,0
202411010CLE,2024-11-01 11:00:00+00:00,CLE,ORL,8,W,5,2,3,123.98,106.1,64.4,60.2,11.8,49.2,12.4,7,L,-1,3,-2,112.92,108.18,57.49999999999999,67.0,8.8,50.8,13.0,5-0,3-2,1.0,0.6,0.4,11.060000000000002,2.0800000000000125,13.140000000000015,116.08000000000001,109.50999999999999,6.570000000000022,6.900000000000013,0.5999999999999996,-6.799999999999997,3.0,-1.5999999999999943,0,0,0,6,Muy Fuerte,Fuerte,1,0,0,1
202411010CHO,2024-11-01 11:00:00+00:00,CHA,BOS,7,L,1,1,-1,118.55,119.3,57.99999999999999,56.7,7.0,53.5,14.8,8,W,-1,4,-1,124.88,113.04,60.6,55.4,7.7,49.8,9.6,2-2,4-1,0.5,0.8,-0.30000000000000004,-6.329999999999998,-6.259999999999991,-12.58999999999999,115.795,122.09,-6.295000000000002,-2.6000000000000085,-5.200000000000001,1.3000000000000043,-0.7000000000000002,3.700000000000003,0,0,0,2,Promedio,Muy Fuerte,0,1,0,0
202411010DET,2024-11-01 11:00:00+00:00,DET,NYK,8,L,1,-2,1,110.36,114.66,56.3,58.1,4.8,53.5,15.3,7,W,1,-1,1,120.75,119.8,61.199999999999996,54.9,6.1,51.4,12.1,1-4,2-2,0.2,0.5,-0.3,-10.39,5.140000000000001,-5.25,115.08,117.705,-2.625,-4.899999999999999,-3.200000000000001,3.200000000000003,-1.2999999999999998,2.1000000000000014,0,0,0,0,Muy Débil,Promedio,0,1,0,0
202411010TOR,2024-11-01 11:30:00+00:00,TOR,LAL,8,L,-3,-1,-4,113.02,121.02,56.599999999999994,68.8,8.6,54.6,15.7,8,W,-2,3,-2,115.14,116.86,58.8,64.2,7.2,52.1,12.7,1-4,3-2,0.2,0.6,-0.39999999999999997,-2.1200000000000045,-4.159999999999997,-6.280000000000001,114.94,118.08,-3.1400000000000006,-2.200000000000003,-3.0,4.599999999999994,1.3999999999999995,2.5,0,0,0,-1,Muy Débil,Fuerte,0,1,0,0
202411010BRK,2024-11-01 11:30:00+00:00,BKN,CHI,8,W,1,-1,1,116.8,116.32,59.699999999999996,63.2,7.6,49.2,13.7,7,L,2,1,2,106.6,108.88,55.800000000000004,68.6,5.8,51.4,13.6,2-3,3-2,0.4,0.6,-0.19999999999999996,10.200000000000003,-7.439999999999998,2.760000000000005,112.84,111.46,1.3800000000000097,3.8999999999999915,-0.09999999999999964,-5.3999999999999915,1.7999999999999998,-2.1999999999999957,0,0,0,-1,Débil,Fuerte,0,0,0,1
202411010ATL,2024-11-01 11:30:00+00:00,ATL,SAC,6,L,-3,-1,-2,113.46,119.28,58.599999999999994,67.8,10.0,49.2,14.1,6,W,2,1,1,115.45,109.25,60.3,62.0,8.9,47.4,11.7,2-3,2-2,0.4,0.5,-0.09999999999999998,-1.990000000000009,-10.030000000000001,-12.02000000000001,111.35499999999999,117.36500000000001,-6.010000000000019,-1.7000000000000028,-2.4000000000000004,5.799999999999997,1.0999999999999996,1.8000000000000043,0,0,0,-5,Débil,Promedio,0,0,1,0
202411010NOP,2024-11-01 12:00:00+00:00,NOP,IND,8,W,-3,2,-3,106.06,115.02,54.1,65.4,9.3,49.7,14.5,8,L,1,1,-2,111.86,116.88,57.599999999999994,68.7,8.4,47.3,14.2,2-3,2-3,0.4,0.4,0.0,-5.799999999999997,1.8599999999999994,-3.9399999999999977,111.47,113.44,-1.9699999999999989,-3.499999999999993,-0.3000000000000007,-3.299999999999997,0.9000000000000004,2.4000000000000057,0,0,0,-4,Débil,Débil,0,0,1,1
202411010MIN,2024-11-01 13:30:00+00:00,MIN,DEN,7,W,-1,-1,1,113.75,113.88,59.9,66.5,5.4,50.3,15.0,7,L,2,-2,3,112.45,115.85,54.7,67.3,8.3,50.0,10.0,2-2,2-2,0.5,0.5,0.0,1.2999999999999972,1.9699999999999989,3.269999999999996,114.8,113.16499999999999,1.6350000000000051,5.199999999999996,-5.0,-0.7999999999999972,-2.9000000000000004,0.29999999999999716,0,0,0,-3,Promedio,Promedio,0,0,1,1
202411010POR,2024-11-01 14:00:00+00:00,POR,OKC,8,L,1,1,1,107.42,112.4,53.1,56.3,8.0,50.8,14.4,6,W,5,3,2,108.45,91.62,54.0,56.9,13.3,46.0,10.0,2-3,4-0,0.4,1.0,-0.6,-1.0300000000000011,-20.78,-21.810000000000002,99.52000000000001,110.42500000000001,-10.905000000000001,-0.8999999999999986,-4.4,-0.6000000000000014,-5.300000000000001,4.799999999999997,0,0,0,-4,Débil,Muy Fuerte,0,1,0,0
202411020CHO,2024-11-02 10:00:00+00:00,CHA,BOS,8,L,-1,-1,-1,117.32,121.02,57.699999999999996,54.9,6.6,52.9,14.7,9,W,1,4,1,125.38,112.93,60.699999999999996,54.7,8.4,49.7,9.5,2-3,5-1,0.4,0.8333333333333334,-0.43333333333333335,-8.060000000000002,-8.08999999999999,-16.14999999999999,115.125,123.19999999999999,-8.074999999999989,-3.0,-5.199999999999999,0.19999999999999574,-1.8000000000000007,3.1999999999999957,0,0,0,-2,Débil,Muy Fuerte,0,1,0,0
202411020TOR,2024-11-02 11:30:00+00:00,TOR,SAC,9,W,-4,-2,-4,114.22,121.85,56.39999999999999,68.5,7.8,53.9,14.6,7,L,3,1,2,116.18,109.66,60.199999999999996,62.7,8.9,49.1,11.7,1-5,3-2,0.16666666666666666,0.6,-0.43333333333333335,-1.960000000000008,-12.189999999999998,-14.150000000000006,111.94,119.015,-7.075000000000003,-3.8000000000000043,-2.9000000000000004,5.799999999999997,-1.1000000000000005,4.799999999999997,0,0,0,-7,Muy Débil,Fuerte,0,1,0,1
202411020PHI,2024-11-02 11:30:00+00:00,PHI,MEM,7,L,-1,-2,1,107.58,115.15,52.1,49.1,7.7,47.0,11.6,7,W,1,1,-1,113.55,113.25,57.99999999999999,69.2,7.2,50.5,14.0,1-3,3-3,0.25,0.5,-0.25,-5.969999999999999,-1.9000000000000057,-7.8700000000000045,110.41499999999999,114.35,-3.9350000000000023,-5.8999999999999915,2.4000000000000004,-20.1,0.5,-3.5,0,0,0,-2,Muy Débil,Promedio,0,1,0,0
202411020SAS,2024-11-02 12:00:00+00:00,SAS,MIN,8,W,1,-1,1,105.84,107.26,54.400000000000006,64.8,8.4,52.9,15.3,8,L,1,1,1,115.18,114.68,61.0,69.0,5.9,49.3,15.2,2-3,3-2,0.4,0.6,-0.19999999999999996,-9.340000000000003,7.420000000000002,-1.9200000000000017,110.26,111.22,-0.9599999999999937,-6.599999999999994,-0.10000000000000142,-4.200000000000003,2.5,3.6000000000000014,0,0,0,0,Débil,Fuerte,0,0,0,1
202411020MIL,2024-11-02 12:00:00+00:00,MIL,CLE,7,L,-4,-1,-3,108.7,116.94,57.4,54.6,6.5,48.0,13.3,9,W,6,3,3,122.75,106.07,64.1,59.6,10.8,50.3,12.3,1-4,6-0,0.2,1.0,-0.8,-14.049999999999997,-10.870000000000005,-24.92,107.38499999999999,119.845,-12.460000000000008,-6.699999999999996,-1.0,-5.0,-4.300000000000001,-2.299999999999997,0,1,-1,-10,Muy Débil,Muy Fuerte,0,1,0,0
202411020HOU,2024-11-02 12:00:00+00:00,HOU,GSW,8,L,2,1,2,113.48,109.02,52.1,52.3,7.7,49.7,10.1,7,W,2,2,2,119.34,99.32,58.8,69.9,11.4,50.8,12.9,3-2,4-1,0.6,0.8,-0.20000000000000007,-5.859999999999999,-9.700000000000003,-15.560000000000002,106.4,114.18,-7.780000000000001,-6.699999999999996,2.8000000000000007,-17.60000000000001,-3.7,-1.0999999999999943,0,0,0,0,Fuerte,Muy Fuerte,0,1,0,0
202411020WAS,2024-11-02 13:30:00+00:00,WAS,MIA,7,L,2,1,1,112.5,118.4,57.199999999999996,65.0,7.6,48.4,13.4,5,W,-1,-1,1,111.05,114.28,55.60000000000001,73.4,8.7,45.8,10.9,2-2,2-2,0.5,0.5,0.0,1.4500000000000028,-4.1200000000000045,-2.6700000000000017,113.39,114.725,-1.3349999999999937,1.5999999999999872,-2.5,-8.400000000000006,-1.0999999999999996,2.6000000000000014,0,0,0,3,Promedio,Promedio,0,0,1,0
202411020PHO,2024-11-02 14:00:00+00:00,PHX,POR,8,W,3,2,1,115.98,112.32,61.9,68.6,8.3,47.7,13.4,9,L,-1,-1,1,108.45,116.42,54.0,58.5,8.0,49.7,14.7,4-1,2-4,0.8,0.3333333333333333,0.46666666666666673,7.530000000000001,4.1000000000000085,11.63000000000001,116.2,110.38499999999999,5.815000000000012,7.899999999999999,1.299999999999999,10.099999999999994,0.3000000000000007,-2.0,0,0,0,4,Muy Fuerte,Muy Débil,1,0,0,1
202411020DEN,2024-11-02 14:00:00+00:00,DEN,UTA,8,W,-1,-2,-1,113.54,116.86,54.900000000000006,68.5,8.9,50.9,10.5,8,L,-6,-4,-2,98.1,115.02,49.7,62.6,6.9,49.9,16.3,2-3,0-5,0.4,0.0,0.4,15.440000000000012,-1.8400000000000034,13.600000000000009,114.28,107.47999999999999,6.800000000000011,5.200000000000003,5.800000000000001,5.899999999999999,2.0,1.0,0,-1,1,5,Débil,Muy Débil,1,0,0,1
202411020LAC,2024-11-02 14:30:00+00:00,LAC,OKC,8,L,-2,-5,2,111.6,110.96,56.2,65.4,8.4,53.2,14.5,7,W,6,3,3,114.06,96.02,56.49999999999999,57.7,13.4,47.9,10.2,2-3,5-0,0.4,1.0,-0.6,-2.460000000000008,-14.939999999999998,-17.400000000000006,103.81,112.50999999999999,-8.699999999999989,-0.29999999999999005,-4.300000000000001,7.700000000000003,-5.0,5.300000000000004,0,1,-1,-8,Débil,Muy Fuerte,0,1,0,0
202411030BRK,2024-11-03 08:30:00+00:00,BKN,DET,9,L,2,1,1,117.1,115.38,59.8,64.2,8.1,49.5,13.1,9,W,-1,-3,1,108.3,116.9,56.599999999999994,57.8,5.0,52.2,16.2,3-3,1-5,0.5,0.16666666666666666,0.33333333333333337,8.799999999999997,1.5200000000000102,10.320000000000007,117.0,111.84,5.159999999999997,3.200000000000003,3.0999999999999996,6.400000000000006,3.0999999999999996,-2.700000000000003,0,0,0,3,Promedio,Muy Débil,1,0,0,0
202411030NOP,2024-11-03 12:00:00+00:00,NOP,ATL,9,L,1,3,-3,109.22,115.52,54.6,64.0,9.1,50.4,13.2,7,W,-4,-2,-2,113.1,119.25,58.4,68.7,9.7,48.3,13.7,3-3,2-4,0.5,0.3333333333333333,0.16666666666666669,-3.8799999999999955,3.730000000000004,-0.14999999999999147,114.235,114.31,-0.07500000000000284,-3.799999999999997,0.5,-4.700000000000003,-0.5999999999999996,2.1000000000000014,0,0,0,5,Promedio,Muy Débil,0,0,0,0
202411030DAL,2024-11-03 12:30:00+00:00,DAL,ORL,6,W,-1,-1,1,113.7,112.52,54.300000000000004,59.2,8.6,48.0,9.4,8,L,-2,3,-3,111.75,109.58,56.99999999999999,66.4,9.0,49.7,12.8,3-2,3-3,0.6,0.5,0.09999999999999998,1.9500000000000028,-2.9399999999999977,-0.9899999999999949,111.64,112.13499999999999,-0.49499999999999034,-2.6999999999999886,3.4000000000000004,-7.200000000000003,-0.40000000000000036,-1.7000000000000028,0,0,0,1,Fuerte,Promedio,0,0,1,1
